cook-county,il
adair-county,ok
mcintosh-county,ga
waushara-county,wi
fulton-county,pa
green-county,ky
bailey-county,tx
marion-county,ky
cheyenne-county,ne
douglas-county,il
giles-county,va
west-feliciana-county,la
edgefield-county,sc
presque-isle-county,mi
schuyler-county,ny
attala-county,ms
winkler-county,tx
summers-county,wv
lee-county,va
socorro-county,nm
grady-county,ga
heard-county,ga
blanco-county,tx
charles-city-county,va
towns-county,ga
shelby-county,tx
perry-county,ms
franklin-county,id
caswell-county,nc
york-county,ne
wirt-county,wv
polk-county,tn
barton-county,mo
ashe-county,nc
monroe-county,wv
oceana-county,mi
cameron-county,pa
morgan-county,tn
ochiltree-county,tx
bollinger-county,mo
ford-county,il
pendleton-county,ky
madison-county,ia
grand-county,ut
torrance-county,nm
shelby-county,ia
crockett-county,tn
clay-county,ks
covington-county,ms
martin-county,ky
mitchell-county,tx
morgan-county,oh
wright-county,ia
trempealeau-county,wi
douglas-county,mo
mercer-county,il
elliott-county,ky
schuyler-county,il
saint-james-county,la
powell-county,ky
crawford-county,mo
wilkes-county,ga
bertie-county,nc
conway-county,ar
copiah-county,ms
lincoln-county,wv
cleveland-county,ar
osage-county,ok
lincoln-county,ga
brantley-county,ga
scott-county,ks
logan-county,ar
hardy-county,wv
hart-county,ky
montague-county,tx
jackson-county,ks
stephens-county,tx
phelps-county,ne
cedar-county,ia
trinity-county,tx
montmorency-county,mi
caddo-county,ok
la-salle-county,la
cumberland-county,ky
clarke-county,ia
haskell-county,ok
columbia-county,wa
frio-county,tx
buckingham-county,va
lamar-county,ga
craig-county,ok
lafayette-county,wi
phillips-county,ar
juab-county,ut
rice-county,ks
huerfano-county,co
rabun-county,ga
hancock-county,ia
hill-county,tx
leelanau-county,mi
monroe-county,oh
ohio-county,in
winn-county,la
union-county,ia
warren-county,nc
colfax-county,ne
washakie-county,wy
marion-county,tx
goochland-county,va
dinwiddie-county,va
monroe-county,al
cherokee-county,ks
lanier-county,ga
atkinson-county,ga
garvin-county,ok
otoe-county,ne
harlan-county,ky
grant-county,la
polk-county,nc
madison-county,va
beaverhead-county,mt
scott-county,tn
todd-county,ky
graham-county,nc
craig-county,va
jefferson-county,ms
idaho-county,id
price-county,wi
merrick-county,ne
yoakum-county,tx
claiborne-county,la
howard-county,ia
schoolcraft-county,mi
lemhi-county,id
west-carroll-county,la
tate-county,ms
greene-county,al
irwin-county,ga
red-river-county,tx
harrison-county,ia
allamakee-county,ia
howard-county,ne
bandera-county,tx
nottoway-county,va
turner-county,ga
hot-springs-county,wy
chickasaw-county,ms
todd-county,mn
johnson-county,il
freestone-county,tx
catahoula-county,la
tama-county,ia
houston-county,tn
franklin-county,ga
mountrail-county,nd
forest-county,pa
pipestone-county,mn
kanabec-county,mn
pike-county,in
hardin-county,ia
woods-county,ok
livingston-county,mo
hancock-county,ky
mclean-county,ky
desha-county,ar
lamb-county,tx
menominee-county,wi
lander-county,nv
edmonson-county,ky
hampton-county,sc
lucas-county,ia
florence-county,wi
bracken-county,ky
nelson-county,va
red-river-county,la
sussex-county,va
rolette-county,nd
nicholas-county,ky
washington-county,ky
lewis-county,tn
iowa-county,ia
aitkin-county,mn
allen-county,la
richmond-county,va
waller-county,tx
bottineau-county,nd
cumberland-county,il
osage-county,mo
sharp-county,ar
washington-county,mo
jefferson-county,ks
hancock-county,tn
pierce-county,nd
amite-county,ms
trousdale-county,tn
rusk-county,wi
banks-county,ga
wilkinson-county,ms
camden-county,nc
montgomery-county,nc
pondera-county,mt
clay-county,tx
goliad-county,tx
trinity-county,ca
lee-county,tx
jefferson-county,mt
decatur-county,tn
tyler-county,tx
iron-county,mi
washita-county,ok
redwood-county,mn
pawnee-county,ks
shannon-county,sd
smith-county,tn
musselshell-county,mt
clay-county,al
cotton-county,ok
clinch-county,ga
pine-county,mn
mackinac-county,mi
parmer-county,tx
sierra-county,nm
davis-county,ia
mingo-county,wv
accomack-county,va
big-horn-county,mt
warren-county,in
caldwell-county,la
lafayette-county,fl
lincoln-county,nm
kane-county,ut
scott-county,ms
wolfe-county,ky
northumberland-county,va
roseau-county,mn
monona-county,ia
mercer-county,nd
bosque-county,tx
wilkin-county,mn
sublette-county,wy
conecuh-county,al
greene-county,il
houghton-county,mi
macon-county,mo
lyon-county,ky
pepin-county,wi
bland-county,va
plumas-county,ca
jackson-county,la
cass-county,mn
gasconade-county,mo
stevens-county,ks
bullock-county,al
sullivan-county,pa
stillwater-county,mt
hancock-county,il
newton-county,ms
eastland-county,tx
cottonwood-county,mn
hughes-county,ok
leake-county,ms
pike-county,mo
alcona-county,mi
robertson-county,tx
gonzales-county,tx
washington-county,nc
kingman-county,ks
nevada-county,ar
brunswick-county,va
wayne-county,tn
calhoun-county,ia
pope-county,mn
carroll-county,ky
randolph-county,ga
morgan-county,mo
boone-county,wv
bibb-county,al
san-juan-county,wa
milam-county,tx
lawrence-county,il
cumberland-county,va
adams-county,wi
ritchie-county,wv
mckenzie-county,nd
jefferson-county,ga
miller-county,ga
benzie-county,mi
modoc-county,ca
lawrence-county,ms
saunders-county,ne
pushmataha-county,ok
johnson-county,ga
breckinridge-county,ky
greene-county,ia
fillmore-county,mn
marion-county,ga
marshall-county,ok
powell-county,mt
caribou-county,id
doddridge-county,wv
kingfisher-county,ok
mississippi-county,mo
macon-county,ga
kearney-county,ne
east-feliciana-county,la
calhoun-county,fl
ralls-county,mo
jones-county,tx
mitchell-county,ks
iron-county,wi
newton-county,in
crane-county,tx
dimmit-county,tx
okfuskee-county,ok
clearwater-county,mn
assumption-county,la
scott-county,ar
vilas-county,wi
bath-county,ky
benton-county,in
madison-county,tx
choctaw-county,al
monroe-county,ia
pike-county,ar
clark-county,wi
alleghany-county,nc
teton-county,id
chicot-county,ar
sabine-county,tx
lewis-county,id
lake-county,co
marshall-county,ks
wayne-county,ne
madison-county,la
faribault-county,mn
san-jacinto-county,tx
atoka-county,ok
pointe-coupee-county,la
perry-county,al
allen-county,ks
webster-county,ky
major-county,ok
lewis-county,mo
switzerland-county,in
owyhee-county,id
broadwater-county,mt
braxton-county,wv
meriwether-county,ga
scott-county,il
palo-alto-county,ia
hamilton-county,fl
monroe-county,mo
wayne-county,mo
san-augustine-county,tx
grundy-county,mo
coleman-county,tx
ottawa-county,ks
morris-county,ks
butler-county,ia
morris-county,tx
jackson-county,ky
garza-county,tx
tucker-county,wv
brown-county,il
pickett-county,tn
glades-county,fl
gallatin-county,ky
saint-helena-county,la
red-lake-county,mn
falls-county,tx
sumter-county,al
brown-county,ks
osage-county,ks
mclean-county,nd
mcdowell-county,wv
louisa-county,ia
yalobusha-county,ms
lincoln-county,wa
morrow-county,or
clark-county,mo
sherman-county,ks
noble-county,ok
runnels-county,tx
ellsworth-county,ks
millard-county,ut
lamar-county,al
carroll-county,il
treutlen-county,ga
dallas-county,ar
crook-county,wy
lancaster-county,va
jefferson-davis-county,ms
pocahontas-county,wv
custer-county,ne
blaine-county,mt
van-buren-county,tn
tillman-county,ok
talbot-county,ga
custer-county,co
lake-county,or
dewey-county,sd
grundy-county,ia
jackson-county,mn
murray-county,ok
audubon-county,ia
burnett-county,wi
brewster-county,tx
llano-county,tx
luce-county,mi
mccreary-county,ky
bayfield-county,wi
clay-county,tn
yellow-medicine-county,mn
ransom-county,nd
jefferson-county,ne
wyoming-county,wv
sutton-county,tx
zavala-county,tx
colorado-county,tx
sac-county,ia
lee-county,ar
swisher-county,tx
foster-county,nd
edwards-county,il
kearny-county,ks
mcdonald-county,mo
putnam-county,il
humphreys-county,ms
clay-county,ar
wells-county,nd
rio-blanco-county,co
russell-county,ks
big-horn-county,wy
cavalier-county,nd
henry-county,ky
comanche-county,tx
clayton-county,ia
texas-county,mo
surry-county,va
worth-county,ia
osceola-county,ia
howard-county,mo
lyon-county,ia
marion-county,ks
claiborne-county,ms
summit-county,co
moore-county,tn
trimble-county,ky
valley-county,id
stanley-county,sd
franklin-county,fl
eagle-county,co
jim-hogg-county,tx
kemper-county,ms
swift-county,mn
crawford-county,ga
bath-county,va
phillips-county,mt
marshall-county,il
hidalgo-county,nm
oneida-county,id
haskell-county,tx
marshall-county,mn
cedar-county,ne
latimer-county,ok
perry-county,tn
ida-county,ia
somervell-county,tx
wilson-county,ks
ballard-county,ky
leslie-county,ky
montgomery-county,mo
moody-county,sd
lee-county,ky
franklin-county,tx
smith-county,ms
greene-county,ms
taylor-county,ga
valley-county,ne
lincoln-county,id
la-salle-county,tx
southampton-county,va
white-pine-county,nv
delta-county,tx
carbon-county,mt
lake-county,mi
grayson-county,va
warren-county,ga
sibley-county,mn
castro-county,tx
chattahoochee-county,ga
liberty-county,fl
pope-county,il
kiowa-county,ok
sanpete-county,ut
pike-county,ga
northampton-county,va
toole-county,mt
rains-county,tx
wadena-county,mn
livingston-county,ky
doniphan-county,ks
carter-county,mo
murray-county,mn
coffey-county,ks
saint-clair-county,mo
gates-county,nc
cuming-county,ne
allendale-county,sc
carlisle-county,ky
duval-county,tx
oglethorpe-county,ga
crawford-county,in
montgomery-county,ar
floyd-county,tx
grant-county,sd
sanders-county,mt
tyler-county,wv
gilpin-county,co
fulton-county,ky
karnes-county,tx
bent-county,co
traill-county,nd
lincoln-county,wy
tripp-county,sd
anderson-county,ks
washington-county,al
garfield-county,wa
reagan-county,tx
jack-county,tx
pocahontas-county,ia
east-carroll-county,la
kimball-county,ne
roosevelt-county,mt
dooly-county,ga
lowndes-county,al
coosa-county,al
mcculloch-county,tx
owsley-county,ky
tyrrell-county,nc
norman-county,mn
teton-county,mt
stevens-county,mn
alexander-county,il
mchenry-county,nd
van-buren-county,ar
charlotte-county,va
cook-county,mn
keith-county,ne
roberts-county,sd
hutchinson-county,sd
shoshone-county,id
refugio-county,tx
henderson-county,il
lunenburg-county,va
monroe-county,ar
guadalupe-county,nm
spink-county,sd
richardson-county,ne
benson-county,nd
greenwood-county,ks
barber-county,ks
walworth-county,sd
live-oak-county,tx
twiggs-county,ga
hemphill-county,tx
martin-county,tx
webster-county,ms
new-madrid-county,mo
mahnomen-county,mn
carroll-county,mo
san-juan-county,ut
webster-county,wv
crockett-county,tx
emery-county,ut
nemaha-county,ne
hickman-county,ky
harrison-county,mo
butler-county,ne
mccook-county,sd
childress-county,tx
rosebud-county,mt
wilcox-county,al
pembina-county,nd
daviess-county,mo
wahkiakum-county,wa
harney-county,or
republic-county,ks
gilmer-county,wv
franklin-county,ms
edmunds-county,sd
marion-county,ar
valley-county,mt
bienville-county,la
yuma-county,co
leon-county,tx
gray-county,ks
keokuk-county,ia
hamilton-county,tx
brule-county,sd
love-county,ok
caldwell-county,mo
lynn-county,tx
todd-county,sd
pershing-county,nv
lincoln-county,ks
guthrie-county,ia
clay-county,wv
beaver-county,ut
baylor-county,tx
fisher-county,tx
nemaha-county,ks
eddy-county,nd
mineral-county,mt
renville-county,mn
boone-county,ne
schley-county,ga
calhoun-county,wv
knox-county,ne
maries-county,mo
pierce-county,ne
holt-county,ne
clear-creek-county,co
brooks-county,tx
pemiscot-county,mo
ferry-county,wa
montgomery-county,ms
sheridan-county,ne
emmons-county,nd
wabaunsee-county,ks
charles-mix-county,sd
lake-of-the-woods-county,mn
telfair-county,ga
crenshaw-county,al
putnam-county,mo
dekalb-county,mo
turner-county,sd
carson-county,tx
union-county,nm
dixon-county,ne
presidio-county,tx
oregon-county,mo
pitkin-county,co
grundy-county,tn
fulton-county,ar
ontonagon-county,mi
linn-county,ks
jasper-county,ms
morrill-county,ne
hansford-county,tx
calhoun-county,ga
bear-lake-county,id
nance-county,ne
shackelford-county,tx
dickey-county,nd
pamlico-county,nc
woodruff-county,ar
day-county,sd
northampton-county,nc
forest-county,wi
knott-county,ky
greenlee-county,az
cherry-county,ne
haskell-county,ks
baker-county,ga
middlesex-county,va
stark-county,il
taylor-county,ia
kit-carson-county,co
alfalfa-county,ok
fallon-county,mt
adams-county,ia
stafford-county,ks
chariton-county,mo
clay-county,ga
wallowa-county,or
sweet-grass-county,mt
perry-county,ar
schleicher-county,tx
garfield-county,ne
mineral-county,nv
dade-county,mo
reynolds-county,mo
iron-county,mo
quitman-county,ga
newton-county,tx
skamania-county,wa
archer-county,tx
wheeler-county,tx
towner-county,nd
clay-county,ne
tunica-county,ms
meade-county,ks
bennett-county,sd
calhoun-county,ms
harper-county,ks
blaine-county,ok
chautauqua-county,ks
bowman-county,nd
robertson-county,ky
adams-county,nd
norton-county,ks
hand-county,sd
baraga-county,mi
logan-county,ks
adair-county,ia
nuckolls-county,ne
holmes-county,ms
chouteau-county,mt
greer-county,ok
madison-county,mt
izard-county,ar
calhoun-county,ar
lincoln-county,mn
bon-homme-county,sd
hamilton-county,ks
sharkey-county,ms
crosby-county,tx
holt-county,mo
lafayette-county,ar
shelby-county,mo
scotland-county,mo
de-baca-county,nm
wayne-county,ia
gallatin-county,il
rockbridge-county,va
perkins-county,sd
conejos-county,co
coal-county,ok
sullivan-county,mo
benton-county,ms
pulaski-county,il
mills-county,tx
sherman-county,ne
stewart-county,ga
glascock-county,ga
phillips-county,co
marshall-county,sd
menifee-county,ky
fillmore-county,ne
prairie-county,ar
rappahannock-county,va
crowley-county,co
decatur-county,ia
johnson-county,ne
hardeman-county,tx
gentry-county,mo
hanson-county,sd
burt-county,ne
pendleton-county,wv
johnston-county,ok
sioux-county,nd
sanborn-county,sd
grand-county,co
thurston-county,ne
searcy-county,ar
lac-qui-parle-county,mn
kittson-county,mn
nelson-county,nd
atchison-county,mo
grant-county,ok
wichita-county,ks
washington-county,ks
san-saba-county,tx
woodson-county,ks
newton-county,ar
jefferson-county,ok
haakon-county,sd
hardin-county,il
griggs-county,nd
choctaw-county,ms
edwards-county,ks
jerauld-county,sd
custer-county,id
alger-county,mi
niobrara-county,wy
grant-county,or
aurora-county,sd
smith-county,ks
trego-county,ks
grant-county,mn
ouray-county,co
webster-county,ne
donley-county,tx
wilcox-county,ga
tallahatchie-county,ms
golden-valley-county,nd
oliver-county,nd
kingsbury-county,sd
gosper-county,ne
potter-county,sd
deuel-county,sd
cochran-county,tx
knox-county,mo
stanton-county,ks
phillips-county,ks
calhoun-county,il
miner-county,sd
upton-county,tx
hamilton-county,ny
washington-county,co
hickory-county,mo
carroll-county,ms
lincoln-county,co
king-and-queen-county,va
montgomery-county,ga
hettinger-county,nd
kimble-county,tx
san-miguel-county,co
ness-county,ks
lamoure-county,nd
thayer-county,ne
collingsworth-county,tx
van-buren-county,ia
gregory-county,sd
mathews-county,va
traverse-county,mn
dunn-county,nd
sargent-county,nd
ozark-county,mo
adams-county,id
mora-county,nm
morton-county,ks
mason-county,tx
wibaux-county,mt
meagher-county,mt
kidder-county,nd
sheridan-county,mt
greeley-county,ks
mcintosh-county,nd
renville-county,nd
roger-mills-county,ok
decatur-county,ks
hall-county,tx
stanton-county,ne
polk-county,ne
coke-county,tx
armstrong-county,tx
liberty-county,mt
furnas-county,ne
big-stone-county,mn
mccone-county,mt
dickens-county,tx
lake-county,tn
douglas-county,sd
franklin-county,ne
harmon-county,ok
harlan-county,ne
boise-county,id
dewey-county,ok
osborne-county,ks
hodgeman-county,ks
fremont-county,ia
wheeler-county,ga
kinney-county,tx
stonewall-county,tx
beaver-county,ok
butte-county,id
rooks-county,ks
divide-county,nd
lane-county,ks
granite-county,mt
ellis-county,ok
tensas-county,la
antelope-county,ne
gilliam-county,or
grant-county,nd
hyde-county,sd
baca-county,co
chase-county,ne
garfield-county,ut
harper-county,ok
shannon-county,mo
jewell-county,ks
webster-county,ga
sherman-county,tx
culberson-county,tx
sherman-county,or
kiowa-county,ks
irion-county,tx
cameron-county,la
logan-county,nd
williamsburg-city-county,va
mcpherson-county,sd
ringgold-county,ia
cheyenne-county,ks
costilla-county,co
rawlins-county,ks
jeff-davis-county,tx
quitman-county,ms
comanche-county,ks
burke-county,nd
dolores-county,co
knox-county,tx
eureka-county,nv
taliaferro-county,ga
worth-county,mo
clark-county,sd
mellette-county,sd
perkins-county,ne
sully-county,sd
menard-county,tx
hyde-county,nc
sedgwick-county,co
oldham-county,tx
corson-county,sd
jackson-county,sd
hitchcock-county,ne
deuel-county,ne
buffalo-county,sd
pawnee-county,ne
sierra-county,ca
hudspeth-county,tx
lyman-county,sd
faulk-county,sd
steele-county,nd
wheatland-county,mt
mercer-county,mo
brown-county,ne
cimarron-county,ok
greeley-county,ne
elk-county,ks
sterling-county,tx
judith-basin-county,mt
concho-county,tx
rush-county,ks
graham-county,ks
prairie-county,mt
gove-county,ks
real-county,tx
lincoln-county,nv
lipscomb-county,tx
chase-county,ks
echols-county,ga
dundy-county,ne
highland-county,va
schuyler-county,mo
clark-county,ks
ziebach-county,sd
cottle-county,tx
harding-county,sd
sheridan-county,ks
sheridan-county,nd
briscoe-county,tx
jackson-county,co
glasscock-county,tx
clark-county,id
terrell-county,tx
rock-county,ne
hamlin-county,sd
daniels-county,mt
kiowa-county,co
wallace-county,ks
frontier-county,ne
powder-river-county,mt
cheyenne-county,co
jones-county,sd
foard-county,tx
esmeralda-county,nv
wayne-county,ut
logan-county,ne
catron-county,nm
treasure-county,mt
golden-valley-county,mt
campbell-county,sd
camas-county,id
wheeler-county,or
roberts-county,tx
throckmorton-county,tx
mineral-county,co
daggett-county,ut
hinsdale-county,co
piute-county,ut
keweenaw-county,mi
storey-county,nv
manassas-park-city-county,va
edwards-county,tx
saguache-county,co
garden-county,ne
hartley-county,tx
hooker-county,ne
carter-county,mt
boyd-county,ne
banner-county,ne
kent-county,tx
grant-county,ne
alpine-county,ca
thomas-county,ne
billings-county,nd
rich-county,ut
mcmullen-county,tx
motley-county,tx
wheeler-county,ne
hayes-county,ne
sioux-county,ne
garfield-county,mt
keya-paha-county,ne
petroleum-county,mt
harding-county,nm
issaquena-county,ms
loup-county,ne
san-juan-county,co
mcpherson-county,ne
borden-county,tx
slope-county,nd
blaine-county,ne
arthur-county,ne
kenedy-county,tx
king-county,tx
honolulu-county,hi
-county,ap
hawaii-county,hi
loving-county,tx
anchorage-county,ak
maui-county,hi
kenai-peninsula-county,ak
fairbanks-north-star-county,ak
kauai-county,hi
-county,aa
matanuska-susitna-county,ak
kodiak-island-county,ak
north-slope-county,ak
wrangell-county,ak
juneau-county,ak
NA-county,NA
